,notebook,link,cell_id,lineno,end_lineno,col_offset,end_col_offset,type,type_details,effect_type,code
614,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",36,2,2,18,59,Call1,drop,enforcing,"X_train_feature.drop('Intact_Unknown', 1)"
615,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",36,3,3,18,59,Call1,drop,enforcing,"X_train_feature.drop('Female_Unknown', 1)"
616,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",36,5,5,16,55,Call1,drop,enforcing,"X_dev_feature.drop('Intact_Unknown', 1)"
617,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",36,6,6,16,55,Call1,drop,enforcing,"X_dev_feature.drop('Female_Unknown', 1)"
618,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",39,2,2,14,55,Call1,drop,enforcing,"X_train_feature.drop('AnimalType_Dog', 1)"
619,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",39,4,4,12,51,Call1,drop,enforcing,"X_dev_feature.drop('AnimalType_Dog', 1)"
620,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",41,2,2,14,55,Call1,drop,enforcing,"X_train_feature.drop('AnimalType_Cat', 1)"
621,hopper_miller_zhang_final0814.ipynb,"https://github.com/r-hopper/W207-Summer-2017-Final/blob/master/analysis/hopper_miller_zhang_final0814.ipynb
",41,4,4,12,51,Call1,drop,enforcing,"X_dev_feature.drop('AnimalType_Cat', 1)"
622,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,6,6,17,86,Call1,copy,uncategorized,tourney_comp_ratings[tourney_comp_ratings.index.isin(X.index)].copy()
623,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,6,6,38,78,Call2,index,uncategorized,tourney_comp_ratings.index.isin(X.index)
624,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,8,8,4,48,Assign2,,enforcing,test_games['predicted_result'] = predictions
625,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,9,9,4,44,Assign2,,enforcing,test_games['pred_win_prob'] = pred_probs
626,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,10,11,25,112,Call1,sort_values,enforcing,"test_games[test_games['game_result'] !=                                 test_games['predicted_result']].sort_values(by='pred_win_prob', ascending=False)"
627,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,10,11,25,63,Subscript1,,reduction,test_games[test_games['game_result'] !=                                 test_games['predicted_result']]
628,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,13,13,4,134,Call1,apply,enforcing,"missed_predictions.apply(lambda x: feature_dictionary.print_game_info(test_games,x['season_t'], x['round'], x['team_t'] ), axis=1)"
629,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,14,16,26,110,Call1,apply,enforcing,"missed_predictions.apply(lambda row: utils.get_supporting_features(row,                                                                                         feature_dictionary,                                                                                          feature_list),axis=1)"
630,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,18,20,32,118,Call1,apply,enforcing,"missed_predictions.apply(lambda row: utils.get_supporting_features(row,                                                                                                feature_dictionary,                                                                                               model_features),axis=1)"
631,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,28,28,4,128,Assign2,,enforcing,missed_predictions['features'] = 100 * missed_predictions['supporting_features'].apply(lambda x: len(x)) / len(feature_list)
632,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,28,28,43,108,Call1,apply,enforcing,missed_predictions['supporting_features'].apply(lambda x: len(x))
633,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,30,31,4,27,Assign2,,enforcing,missed_predictions['model_features'] = 100 * missed_predictions['supporting_model_features'].apply(lambda x: len(x)) / \        len(model_features)
634,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,30,30,49,120,Call1,apply,enforcing,missed_predictions['supporting_model_features'].apply(lambda x: len(x))
635,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",0,33,33,4,63,Assign2,,enforcing,missed_predictions['game_index'] = missed_predictions.index
636,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",1,12,12,4,53,Assign1,,reduction,least_important_label = important_features[-1][0]
637,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",1,23,23,56,81,Call1,drop,enforcing,X.drop(columns=drop_list)
638,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",1,24,24,8,57,Assign1,,reduction,least_important_label = important_features[-1][0]
639,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",5,4,4,0,19,Call1,head,uncategorized,summary_data.head()
640,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",8,2,2,0,33,Call1,describe,revealing,summary_data['season'].describe()
641,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",10,3,3,0,23,Call1,describe,revealing,tourney_data.describe()
642,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",11,1,1,0,19,Call1,head,uncategorized,tourney_data.head()
643,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",12,5,5,0,86,Assign1,,reduction,computer_rankings = computer_rankings[computer_rankings['season'] >= start_tournament]
644,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",12,5,5,20,86,Subscript1,,reduction,computer_rankings[computer_rankings['season'] >= start_tournament]
645,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",12,22,22,0,41,Call1,dropna,enforcing,tourney_comp_ratings.dropna(inplace=True)
646,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",12,23,23,21,50,Call1,isnull,revealing,tourney_comp_ratings.isnull()
647,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",13,1,1,0,27,Call1,head,uncategorized,tourney_comp_ratings.head()
648,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",14,1,1,0,31,Call1,describe,revealing,tourney_comp_ratings.describe()
649,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",15,12,12,33,73,Call1,astype,enforcing,tourney_comp_ratings[item].astype(float)
650,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",16,2,2,15,59,Call1,copy,uncategorized,tourney_comp_ratings[feature_columns].copy()
651,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",16,3,3,0,19,Call1,head,uncategorized,feature_data.head()
652,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",17,1,1,0,59,Assign1,,reduction,X= feature_data[feature_data['season_t']<= stop_tournament]
653,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",17,1,1,3,59,Subscript1,,reduction,feature_data[feature_data['season_t']<= stop_tournament]
654,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",17,2,2,0,24,Call1,describe,revealing,X['season_t'].describe()
655,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",18,1,1,0,89,Assign1,,reduction,y=tourney_comp_ratings[tourney_comp_ratings['season_t']<= stop_tournament]['game_result']
656,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",18,1,1,2,74,Subscript1,,reduction,tourney_comp_ratings[tourney_comp_ratings['season_t']<= stop_tournament]
657,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",18,2,2,3,31,Call1,drop,enforcing,X.drop(columns=['season_t'])
658,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",18,5,5,0,12,Expr1,,sampling,feature_list
659,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,2,2,10,24,Call1,copy,uncategorized,X_train.copy()
660,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,3,3,9,22,Call1,copy,uncategorized,X_test.copy()
661,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,4,4,0,20,Call2,shape,revealing,print(X_train.shape)
662,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,5,5,0,20,Call2,shape,revealing,print(y_train.shape)
663,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,6,6,0,19,Call2,shape,revealing,print(X_test.shape)
664,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,7,7,0,19,Call2,shape,revealing,print(y_test.shape)
665,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",19,8,8,0,14,Call1,head,uncategorized,X_train.head()
666,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",22,1,1,0,14,Call1,head,uncategorized,X_train.head()
667,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",30,1,1,9,17,Call1,copy,uncategorized,X.copy()
668,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",30,17,17,13,42,Call1,mean,revealing,"np.mean(train_scores, axis=1)"
669,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",30,18,18,12,40,Call1,std,revealing,"np.std(train_scores, axis=1)"
670,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",30,21,21,12,40,Call1,mean,revealing,"np.mean(test_scores, axis=1)"
671,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",30,22,22,11,38,Call1,std,revealing,"np.std(test_scores, axis=1)"
672,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",31,2,2,6,19,Call1,mean,revealing,scores.mean()
673,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",34,5,5,4,32,Assign1,,reduction,accuracy = value['accuracy']
674,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",34,6,6,4,41,Assign1,,reduction,cross_val = value['cross_validation']
675,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",34,7,7,4,36,Assign1,,reduction,log_loss_val = value['log_loss']
676,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",35,1,1,0,49,Assign1,,reduction,model_features =model_stats[cross_hash]['labels']
677,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",36,4,4,0,22,Expr1,,sampling,numeric_model_features
678,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",37,3,3,0,16,Expr1,,sampling,dropped_features
679,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,1,1,10,34,Call1,copy,uncategorized,X[model_features].copy()
680,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,3,3,10,24,Call1,copy,uncategorized,X_train.copy()
681,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,4,4,9,22,Call1,copy,uncategorized,X_test.copy()
682,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,5,5,0,20,Call2,shape,revealing,print(X_train.shape)
683,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,6,6,0,20,Call2,shape,revealing,print(y_train.shape)
684,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,7,7,0,19,Call2,shape,revealing,print(X_test.shape)
685,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,8,8,0,19,Call2,shape,revealing,print(y_test.shape)
686,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",38,21,21,27,50,Call1,mean,revealing,cross_val_scores.mean()
687,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",40,1,1,0,18,Expr1,,sampling,missed_predictions
688,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",41,1,1,0,91,Assign1,,reduction,"plot_missed_predictions_df = missed_predictions[['game_index','features','model_features']]"
689,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",43,1,1,0,57,Subscript1,,reduction,missed_predictions[missed_predictions['game_index']==201]
690,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",45,4,4,15,66,Subscript1,,reduction,feature_data[feature_data['season_t'] == test_year]
691,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",45,4,4,15,73,Call1,copy,uncategorized,feature_data[feature_data['season_t'] == test_year].copy()
692,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",45,6,6,0,19,Call1,head,uncategorized,feature_copy.head()
693,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",46,3,3,0,19,Call1,head,uncategorized,feature_copy.head()
694,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",47,1,1,0,39,Assign1,,reduction,X_season = feature_copy[model_features]
695,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",47,3,3,0,92,Assign1,,reduction,y_season = tourney_comp_ratings[tourney_comp_ratings['season_t']== test_year]['game_result']
696,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",47,3,3,11,77,Subscript1,,reduction,tourney_comp_ratings[tourney_comp_ratings['season_t']== test_year]
697,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",47,4,4,0,14,Expr3,shape,revealing,X_season.shape
698,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",47,4,4,0,14,Expr3,shape,uncategorized,X_season.shape
699,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",51,1,1,0,18,Expr1,,sampling,missed_predictions
700,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",52,1,1,0,91,Assign1,,reduction,"plot_missed_predictions_df = missed_predictions[['game_index','features','model_features']]"
701,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",53,1,1,0,58,Subscript1,,reduction,missed_predictions[missed_predictions['game_index']==1024]
702,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",54,4,4,0,15,Expr1,,sampling,log_loss_result
703,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",57,1,1,0,13,Expr1,,sampling,y_pred_season
704,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",58,1,1,16,92,Call1,copy,uncategorized,tourney_comp_ratings[tourney_comp_ratings.index.isin(X_season.index)].copy()
705,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",58,1,1,37,84,Call2,index,uncategorized,tourney_comp_ratings.index.isin(X_season.index)
706,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",58,2,2,0,13,Expr1,,sampling,tourney_games
707,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",59,1,1,0,42,Assign2,,enforcing,tourney_games['predicted'] = y_pred_season
708,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",59,2,2,0,20,Call1,head,uncategorized,tourney_games.head()
709,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",60,4,4,0,57,Assign1,,reduction,predictions_counter_seed = tourney_games[cond_1 | cond_2]
710,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",60,5,5,0,118,Expr2,,sampling,"predictions_counter_seed[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
711,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",61,2,2,0,135,Assign1,,reduction,correct_counter_predictions = predictions_counter_seed[predictions_counter_seed['game_result']== predictions_counter_seed['predicted']]
712,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",61,2,2,30,135,Subscript1,,reduction,predictions_counter_seed[predictions_counter_seed['game_result']== predictions_counter_seed['predicted']]
713,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",61,3,3,0,121,Expr2,,sampling,"correct_counter_predictions[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
714,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",62,2,2,0,134,Assign1,,reduction,wrong_counter_predictions = predictions_counter_seed[predictions_counter_seed['game_result'] != predictions_counter_seed['predicted']]
715,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",62,2,2,28,134,Subscript1,,reduction,predictions_counter_seed[predictions_counter_seed['game_result'] != predictions_counter_seed['predicted']]
716,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",62,3,3,0,119,Expr2,,sampling,"wrong_counter_predictions[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
717,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,"https://github.com/chipk215/ncaa_basketball/blob/master/Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb
",63,1,1,46,81,Call2,index,uncategorized,len(predictions_counter_seed.index)
