,notebook,cell_id,lineno,end_lineno,col_offset,end_col_offset,type,type_details,output_type,effect_type,code
582,hopper_miller_zhang_final0814.ipynb,4,19,19,70,90,Call1,fillna,internal,enforcing,x.fillna(x.median())
583,hopper_miller_zhang_final0814.ipynb,4,20,20,0,27,Call1,describe,revealing,checking,data[continuous].describe()
584,hopper_miller_zhang_final0814.ipynb,4,23,23,8,91,Call1,concat,internal,enforcing,"pd.concat([data[target], data[continuous], pd.get_dummies(data[discrete])], axis=1)"
585,hopper_miller_zhang_final0814.ipynb,4,35,35,0,21,Assign1,,internal,checking,X = data2[predictors]
586,hopper_miller_zhang_final0814.ipynb,4,36,36,0,19,Assign1,,internal,checking,y = data2[[target]]
587,hopper_miller_zhang_final0814.ipynb,7,2,2,14,47,Call1,value_counts,internal,checking,data['AnimalType'].value_counts()
588,hopper_miller_zhang_final0814.ipynb,8,2,2,15,49,Call1,value_counts,internal,checking,data['OutcomeType'].value_counts()
589,hopper_miller_zhang_final0814.ipynb,14,1,1,15,41,Call1,unique,internal,checking,data.OrderedBreed.unique()
590,hopper_miller_zhang_final0814.ipynb,14,2,2,25,57,Call1,value_counts,internal,checking,data.OrderedBreed.value_counts()
591,hopper_miller_zhang_final0814.ipynb,16,7,7,4,74,Call2,columns,internal,checking,"plt.xticks(range(len(corr.columns)), corr.columns,rotation='vertical')"
592,hopper_miller_zhang_final0814.ipynb,16,7,7,21,38,Call2,columns,internal,checking,len(corr.columns)
593,hopper_miller_zhang_final0814.ipynb,16,8,8,4,54,Call2,columns,internal,checking,"plt.yticks(range(len(corr.columns)), corr.columns)"
594,hopper_miller_zhang_final0814.ipynb,16,8,8,21,38,Call2,columns,internal,checking,len(corr.columns)
595,hopper_miller_zhang_final0814.ipynb,25,2,2,0,44,Assign1,,internal,checking,data_dog = data[data['AnimalType'] == 'Dog']
596,hopper_miller_zhang_final0814.ipynb,25,2,2,11,44,Subscript1,,internal,enforcing,data[data['AnimalType'] == 'Dog']
597,hopper_miller_zhang_final0814.ipynb,25,3,3,0,44,Assign1,,internal,checking,data_cat = data[data['AnimalType'] == 'Cat']
598,hopper_miller_zhang_final0814.ipynb,25,3,3,11,44,Subscript1,,internal,enforcing,data[data['AnimalType'] == 'Cat']
599,hopper_miller_zhang_final0814.ipynb,25,4,4,0,29,Assign1,,internal,checking,X_dog = data_dog[pred['dog']]
600,hopper_miller_zhang_final0814.ipynb,25,5,5,0,29,Assign1,,internal,checking,X_cat = data_cat[pred['cat']]
601,hopper_miller_zhang_final0814.ipynb,25,6,6,0,26,Assign1,,internal,checking,y_dog = data_dog[[target]]
602,hopper_miller_zhang_final0814.ipynb,25,7,7,0,26,Assign1,,internal,checking,y_cat = data_cat[[target]]
603,hopper_miller_zhang_final0814.ipynb,26,16,16,8,27,Assign1,,internal,checking,data = X[self.cols]
604,hopper_miller_zhang_final0814.ipynb,29,3,3,13,31,Call1,astype,internal,enforcing,cm.astype('float')
605,hopper_miller_zhang_final0814.ipynb,29,17,17,13,21,Call1,max,internal,checking,cm.max()
606,hopper_miller_zhang_final0814.ipynb,36,2,2,18,59,Call1,drop,internal,enforcing,"X_train_feature.drop('Intact_Unknown', 1)"
607,hopper_miller_zhang_final0814.ipynb,36,3,3,18,59,Call1,drop,internal,enforcing,"X_train_feature.drop('Female_Unknown', 1)"
608,hopper_miller_zhang_final0814.ipynb,36,5,5,16,55,Call1,drop,internal,enforcing,"X_dev_feature.drop('Intact_Unknown', 1)"
609,hopper_miller_zhang_final0814.ipynb,36,6,6,16,55,Call1,drop,internal,enforcing,"X_dev_feature.drop('Female_Unknown', 1)"
610,hopper_miller_zhang_final0814.ipynb,39,2,2,14,55,Call1,drop,internal,enforcing,"X_train_feature.drop('AnimalType_Dog', 1)"
611,hopper_miller_zhang_final0814.ipynb,39,4,4,12,51,Call1,drop,internal,enforcing,"X_dev_feature.drop('AnimalType_Dog', 1)"
612,hopper_miller_zhang_final0814.ipynb,41,2,2,14,55,Call1,drop,internal,enforcing,"X_train_feature.drop('AnimalType_Cat', 1)"
613,hopper_miller_zhang_final0814.ipynb,41,4,4,12,51,Call1,drop,internal,enforcing,"X_dev_feature.drop('AnimalType_Cat', 1)"
614,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,6,6,17,86,Call1,copy,internal,checking,tourney_comp_ratings[tourney_comp_ratings.index.isin(X.index)].copy()
615,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,6,6,38,78,Call2,index,internal,checking,tourney_comp_ratings.index.isin(X.index)
616,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,8,8,4,48,Assign2,,internal,enforcing,test_games['predicted_result'] = predictions
617,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,9,9,4,44,Assign2,,internal,enforcing,test_games['pred_win_prob'] = pred_probs
618,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,10,11,25,112,Call1,sort_values,internal,enforcing,"test_games[test_games['game_result'] !=                                 test_games['predicted_result']].sort_values(by='pred_win_prob', ascending=False)"
619,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,10,11,25,63,Subscript1,,internal,enforcing,test_games[test_games['game_result'] !=                                 test_games['predicted_result']]
620,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,13,13,4,134,Call1,apply,internal,enforcing,"missed_predictions.apply(lambda x: feature_dictionary.print_game_info(test_games,x['season_t'], x['round'], x['team_t'] ), axis=1)"
621,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,14,16,26,110,Call1,apply,internal,enforcing,"missed_predictions.apply(lambda row: utils.get_supporting_features(row,                                                                                         feature_dictionary,                                                                                          feature_list),axis=1)"
622,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,18,20,32,118,Call1,apply,internal,enforcing,"missed_predictions.apply(lambda row: utils.get_supporting_features(row,                                                                                                feature_dictionary,                                                                                               model_features),axis=1)"
623,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,28,28,4,128,Assign2,,internal,enforcing,missed_predictions['features'] = 100 * missed_predictions['supporting_features'].apply(lambda x: len(x)) / len(feature_list)
624,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,28,28,43,108,Call1,apply,internal,enforcing,missed_predictions['supporting_features'].apply(lambda x: len(x))
625,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,30,31,4,27,Assign2,,internal,enforcing,missed_predictions['model_features'] = 100 * missed_predictions['supporting_model_features'].apply(lambda x: len(x)) / \        len(model_features)
626,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,30,30,49,120,Call1,apply,internal,enforcing,missed_predictions['supporting_model_features'].apply(lambda x: len(x))
627,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0,33,33,4,63,Assign2,,internal,enforcing,missed_predictions['game_index'] = missed_predictions.index
628,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1,12,12,4,53,Assign1,,internal,checking,least_important_label = important_features[-1][0]
629,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1,23,23,56,81,Call1,drop,internal,enforcing,X.drop(columns=drop_list)
630,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1,24,24,8,57,Assign1,,internal,checking,least_important_label = important_features[-1][0]
631,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,5,4,4,0,19,Call1,head,revealing,checking,summary_data.head()
632,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,8,2,2,0,33,Call1,describe,revealing,checking,summary_data['season'].describe()
633,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,10,3,3,0,23,Call1,describe,revealing,checking,tourney_data.describe()
634,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,11,1,1,0,19,Call1,head,revealing,checking,tourney_data.head()
635,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,12,5,5,0,86,Assign1,,internal,checking,computer_rankings = computer_rankings[computer_rankings['season'] >= start_tournament]
636,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,12,5,5,20,86,Subscript1,,internal,enforcing,computer_rankings[computer_rankings['season'] >= start_tournament]
637,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,12,22,22,0,41,Call1,dropna,internal,enforcing,tourney_comp_ratings.dropna(inplace=True)
638,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,12,23,23,21,50,Call1,isnull,internal,checking,tourney_comp_ratings.isnull()
639,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,13,1,1,0,27,Call1,head,revealing,checking,tourney_comp_ratings.head()
640,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,14,1,1,0,31,Call1,describe,revealing,checking,tourney_comp_ratings.describe()
641,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,15,12,12,33,73,Call1,astype,internal,enforcing,tourney_comp_ratings[item].astype(float)
642,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,16,2,2,15,59,Call1,copy,internal,checking,tourney_comp_ratings[feature_columns].copy()
643,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,16,3,3,0,19,Call1,head,revealing,checking,feature_data.head()
644,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,17,1,1,0,59,Assign1,,internal,checking,X= feature_data[feature_data['season_t']<= stop_tournament]
645,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,17,1,1,3,59,Subscript1,,internal,enforcing,feature_data[feature_data['season_t']<= stop_tournament]
646,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,17,2,2,0,24,Call1,describe,revealing,checking,X['season_t'].describe()
647,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,18,1,1,0,89,Assign1,,internal,checking,y=tourney_comp_ratings[tourney_comp_ratings['season_t']<= stop_tournament]['game_result']
648,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,18,1,1,2,74,Subscript1,,internal,enforcing,tourney_comp_ratings[tourney_comp_ratings['season_t']<= stop_tournament]
649,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,18,2,2,3,31,Call1,drop,internal,enforcing,X.drop(columns=['season_t'])
650,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,18,5,5,0,12,Expr1,,revealing,checking,feature_list
651,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,2,2,10,24,Call1,copy,internal,checking,X_train.copy()
652,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,3,3,9,22,Call1,copy,internal,checking,X_test.copy()
653,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,4,4,0,20,Call2,shape,revealing,checking,print(X_train.shape)
654,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,5,5,0,20,Call2,shape,revealing,checking,print(y_train.shape)
655,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,6,6,0,19,Call2,shape,revealing,checking,print(X_test.shape)
656,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,7,7,0,19,Call2,shape,revealing,checking,print(y_test.shape)
657,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,19,8,8,0,14,Call1,head,revealing,checking,X_train.head()
658,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,22,1,1,0,14,Call1,head,revealing,checking,X_train.head()
659,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,30,1,1,9,17,Call1,copy,internal,checking,X.copy()
660,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,30,17,17,13,42,Call1,mean,internal,checking,"np.mean(train_scores, axis=1)"
661,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,30,18,18,12,40,Call1,std,internal,checking,"np.std(train_scores, axis=1)"
662,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,30,21,21,12,40,Call1,mean,internal,checking,"np.mean(test_scores, axis=1)"
663,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,30,22,22,11,38,Call1,std,internal,checking,"np.std(test_scores, axis=1)"
664,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,31,2,2,6,19,Call1,mean,internal,checking,scores.mean()
665,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,34,5,5,4,32,Assign1,,internal,checking,accuracy = value['accuracy']
666,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,34,6,6,4,41,Assign1,,internal,checking,cross_val = value['cross_validation']
667,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,34,7,7,4,36,Assign1,,internal,checking,log_loss_val = value['log_loss']
668,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,35,1,1,0,49,Assign1,,internal,checking,model_features =model_stats[cross_hash]['labels']
669,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,36,4,4,0,22,Expr1,,revealing,checking,numeric_model_features
670,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,37,3,3,0,16,Expr1,,revealing,checking,dropped_features
671,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,1,1,10,34,Call1,copy,internal,checking,X[model_features].copy()
672,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,3,3,10,24,Call1,copy,internal,checking,X_train.copy()
673,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,4,4,9,22,Call1,copy,internal,checking,X_test.copy()
674,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,5,5,0,20,Call2,shape,revealing,checking,print(X_train.shape)
675,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,6,6,0,20,Call2,shape,revealing,checking,print(y_train.shape)
676,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,7,7,0,19,Call2,shape,revealing,checking,print(X_test.shape)
677,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,8,8,0,19,Call2,shape,revealing,checking,print(y_test.shape)
678,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,38,21,21,27,50,Call1,mean,internal,checking,cross_val_scores.mean()
679,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,40,1,1,0,18,Expr1,,revealing,checking,missed_predictions
680,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,41,1,1,0,91,Assign1,,internal,checking,"plot_missed_predictions_df = missed_predictions[['game_index','features','model_features']]"
681,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,43,1,1,0,57,Subscript1,,internal,enforcing,missed_predictions[missed_predictions['game_index']==201]
682,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,45,4,4,15,73,Call1,copy,internal,checking,feature_data[feature_data['season_t'] == test_year].copy()
683,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,45,4,4,15,66,Subscript1,,internal,enforcing,feature_data[feature_data['season_t'] == test_year]
684,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,45,6,6,0,19,Call1,head,revealing,checking,feature_copy.head()
685,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,46,3,3,0,19,Call1,head,revealing,checking,feature_copy.head()
686,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,47,1,1,0,39,Assign1,,internal,checking,X_season = feature_copy[model_features]
687,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,47,3,3,0,92,Assign1,,internal,checking,y_season = tourney_comp_ratings[tourney_comp_ratings['season_t']== test_year]['game_result']
688,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,47,3,3,11,77,Subscript1,,internal,enforcing,tourney_comp_ratings[tourney_comp_ratings['season_t']== test_year]
689,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,47,4,4,0,14,Expr3,shape,revealing,checking,X_season.shape
690,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,51,1,1,0,18,Expr1,,revealing,checking,missed_predictions
691,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,52,1,1,0,91,Assign1,,internal,checking,"plot_missed_predictions_df = missed_predictions[['game_index','features','model_features']]"
692,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,53,1,1,0,58,Subscript1,,internal,enforcing,missed_predictions[missed_predictions['game_index']==1024]
693,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,54,4,4,0,15,Expr1,,revealing,checking,log_loss_result
694,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,57,1,1,0,13,Expr1,,revealing,checking,y_pred_season
695,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,58,1,1,16,92,Call1,copy,internal,checking,tourney_comp_ratings[tourney_comp_ratings.index.isin(X_season.index)].copy()
696,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,58,1,1,37,84,Call2,index,internal,checking,tourney_comp_ratings.index.isin(X_season.index)
697,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,58,2,2,0,13,Expr1,,revealing,checking,tourney_games
698,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,59,1,1,0,42,Assign2,,internal,enforcing,tourney_games['predicted'] = y_pred_season
699,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,59,2,2,0,20,Call1,head,revealing,checking,tourney_games.head()
700,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,60,4,4,0,57,Assign1,,internal,checking,predictions_counter_seed = tourney_games[cond_1 | cond_2]
701,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,60,5,5,0,118,Expr2,,revealing,checking,"predictions_counter_seed[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
702,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,61,2,2,0,135,Assign1,,internal,checking,correct_counter_predictions = predictions_counter_seed[predictions_counter_seed['game_result']== predictions_counter_seed['predicted']]
703,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,61,2,2,30,135,Subscript1,,internal,enforcing,predictions_counter_seed[predictions_counter_seed['game_result']== predictions_counter_seed['predicted']]
704,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,61,3,3,0,121,Expr2,,revealing,checking,"correct_counter_predictions[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
705,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,62,2,2,0,134,Assign1,,internal,checking,wrong_counter_predictions = predictions_counter_seed[predictions_counter_seed['game_result'] != predictions_counter_seed['predicted']]
706,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,62,2,2,28,134,Subscript1,,internal,enforcing,predictions_counter_seed[predictions_counter_seed['game_result'] != predictions_counter_seed['predicted']]
707,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,62,3,3,0,119,Expr2,,revealing,checking,"wrong_counter_predictions[['round','seed_t','team_t','seed_o','team_o','game_result','predicted','win_pts','lose_pts']]"
708,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,63,1,1,46,81,Call2,index,internal,checking,len(predictions_counter_seed.index)
709,Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,63,2,2,54,92,Call2,index,internal,checking,len(correct_counter_predictions.index)
710,Sessions Analysis.ipynb,0,2,2,11,29,Call1,fillna,internal,enforcing,sessions.fillna(0)
711,Sessions Analysis.ipynb,0,5,5,0,48,Assign2,,internal,enforcing,sessions['date'] = pd.to_datetime(sessions.date)
712,Sessions Analysis.ipynb,1,1,1,0,16,Expr3,columns,revealing,checking,sessions.columns
713,Sessions Analysis.ipynb,3,1,1,9,43,Call1,apply,internal,enforcing,"sessions.apply(calc_score, axis=1)"
714,Sessions Analysis.ipynb,3,2,2,19,64,Call1,apply,internal,enforcing,"sessions.apply(calc_hangboard_scores, axis=1)"
715,Sessions Analysis.ipynb,3,3,3,13,52,Call1,apply,internal,enforcing,"sessions.apply(calc_gym_scores, axis=1)"
716,Sessions Analysis.ipynb,3,4,4,18,62,Call1,apply,internal,enforcing,"sessions.apply(calc_climbing_scores, axis=1)"
717,Sessions Analysis.ipynb,3,5,5,13,52,Call1,apply,internal,enforcing,"sessions.apply(calc_arc_scores, axis=1)"
718,Sessions Analysis.ipynb,3,6,6,14,59,Call1,apply,internal,enforcing,"sessions.apply(calc_technique_scores, axis=1)"
719,Sessions Analysis.ipynb,3,7,7,15,56,Call1,apply,internal,enforcing,"sessions.apply(calc_power_scores, axis=1)"
720,Sessions Analysis.ipynb,3,8,8,14,54,Call1,apply,internal,enforcing,"sessions.apply(calc_yoga_scores, axis=1)"
721,Sessions Analysis.ipynb,3,10,10,0,27,Assign2,,internal,enforcing,sessions['scores'] = scores
722,Sessions Analysis.ipynb,3,11,11,0,42,Assign2,,internal,enforcing,sessions['hang_scores'] = hangboard_scores
723,Sessions Analysis.ipynb,3,12,12,0,35,Assign2,,internal,enforcing,sessions['gym_scores'] = gym_scores
724,Sessions Analysis.ipynb,3,13,13,0,45,Assign2,,internal,enforcing,sessions['climbing_scores'] = climbing_scores
725,Sessions Analysis.ipynb,3,14,14,0,35,Assign2,,internal,enforcing,sessions['arc_scores'] = arc_scores
726,Sessions Analysis.ipynb,3,15,15,0,37,Assign2,,internal,enforcing,sessions['tech_scores'] = tech_scores
727,Sessions Analysis.ipynb,3,16,16,0,39,Assign2,,internal,enforcing,sessions['power_scores'] = power_scores
728,Sessions Analysis.ipynb,3,17,17,0,37,Assign2,,internal,enforcing,sessions['yoga_scores'] = yoga_scores
729,Sessions Analysis.ipynb,4,1,1,0,46,Assign1,,internal,checking,doripa = sessions[sessions.monkey == 'doripa']
730,Sessions Analysis.ipynb,4,1,1,9,46,Subscript1,,internal,enforcing,sessions[sessions.monkey == 'doripa']
731,Sessions Analysis.ipynb,4,2,2,0,59,Assign1,,internal,checking,sunshine_sessions = sessions[sessions.monkey == 'sunshine']
732,Sessions Analysis.ipynb,4,2,2,20,59,Subscript1,,internal,enforcing,sessions[sessions.monkey == 'sunshine']
733,Sessions Analysis.ipynb,6,1,1,0,92,Expr2,,revealing,checking,"doripa.tail()[['climbing_scores', 'tech_scores', 'gym_scores', 'hang_scores', 'arc_scores']]"
734,Sessions Analysis.ipynb,6,1,1,0,13,Call1,tail,revealing,checking,doripa.tail()
735,Sessions Analysis.ipynb,8,1,1,0,91,Call1,max,internal,checking,"doripa[['climbing_scores', 'tech_scores', 'gym_scores', 'hang_scores', 'arc_scores']].max()"
736,Sessions Analysis.ipynb,10,1,1,0,24,Call1,tail,revealing,checking,sunshine_sessions.tail()
737,Sessions Analysis.ipynb,10,1,1,0,103,Expr2,,revealing,checking,"sunshine_sessions.tail()[['climbing_scores', 'tech_scores', 'gym_scores', 'hang_scores', 'arc_scores']]"
738,Sessions Analysis.ipynb,12,1,1,0,102,Call1,max,internal,checking,"sunshine_sessions[['climbing_scores', 'tech_scores', 'gym_scores', 'hang_scores', 'arc_scores']].max()"
739,Sessions Analysis.ipynb,13,6,6,4,35,Assign2,,internal,enforcing,athlete['additional_index'] = x
740,Sessions Analysis.ipynb,13,55,55,4,51,Assign1,,internal,checking,athlete_hang_scores = athlete[athlete.hang > 0]
741,Sessions Analysis.ipynb,13,55,55,26,51,Subscript1,,internal,enforcing,athlete[athlete.hang > 0]
742,Sessions Analysis.ipynb,13,56,56,4,57,Assign1,,internal,checking,athelete_gym_scores = athlete[athlete.gym_scores > 0]
743,Sessions Analysis.ipynb,13,56,56,26,57,Subscript1,,internal,enforcing,athlete[athlete.gym_scores > 0]
744,Sessions Analysis.ipynb,13,57,57,4,66,Assign1,,internal,checking,athlete_climbing_scores = athlete[athlete.climbing_scores > 0]
745,Sessions Analysis.ipynb,13,57,57,30,66,Subscript1,,internal,enforcing,athlete[athlete.climbing_scores > 0]
746,Sessions Analysis.ipynb,13,58,58,4,58,Assign1,,internal,checking,athlete_tech_scores = athlete[athlete.tech_scores > 0]
747,Sessions Analysis.ipynb,13,58,58,26,58,Subscript1,,internal,enforcing,athlete[athlete.tech_scores > 0]
748,Sessions Analysis.ipynb,17,2,2,4,29,Subscript1,,internal,enforcing,doripa[doripa.scores > 0]
749,Sessions Analysis.ipynb,17,3,3,4,38,Subscript1,,internal,enforcing,doripa[doripa.climbing_scores > 0]
750,Sessions Analysis.ipynb,17,5,5,4,34,Subscript1,,internal,enforcing,doripa[doripa.tech_scores > 0]
751,Sessions Analysis.ipynb,17,6,6,4,33,Subscript1,,internal,enforcing,doripa[doripa.gym_scores > 0]
752,Sessions Analysis.ipynb,17,7,7,4,33,Subscript1,,internal,enforcing,doripa[doripa.arc_scores > 0]
753,Sessions Analysis.ipynb,17,9,9,4,34,Subscript1,,internal,enforcing,doripa[doripa.hang_scores > 0]
754,Sessions Analysis.ipynb,20,2,2,4,51,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.scores > 0]
755,Sessions Analysis.ipynb,20,3,3,4,60,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.climbing_scores > 0]
756,Sessions Analysis.ipynb,20,5,5,4,56,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.tech_scores > 0]
757,Sessions Analysis.ipynb,20,6,6,4,55,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.gym_scores > 0]
758,Sessions Analysis.ipynb,20,7,7,4,55,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.arc_scores > 0]
759,Sessions Analysis.ipynb,20,9,9,4,56,Subscript1,,internal,enforcing,sunshine_sessions[sunshine_sessions.hang_scores > 0]
760,Sessions Analysis.ipynb,27,1,1,0,37,Call1,sort_values,internal,enforcing,doripa.corr()['scores'].sort_values()
761,DataAccessExamples.ipynb,1,8,8,0,39,Subscript1,,internal,enforcing,teams_all[teams_all.name== 'Boise St.']
762,DataAccessExamples.ipynb,3,6,6,0,9,Expr1,,revealing,checking,games_all
763,DataAccessExamples.ipynb,4,14,14,4,24,Assign2,,internal,enforcing,fts['value'] = value
764,DataAccessExamples.ipynb,4,15,15,4,62,Assign1,,internal,checking,fts = fts[(fts.name_1.notnull()) & (fts.name_2.notnull())]
765,DataAccessExamples.ipynb,4,22,22,17,52,Call1,concat,internal,enforcing,"pd.concat([features_1, features_2])"
766,DataAccessExamples.ipynb,4,23,23,0,85,Call1,drop,internal,enforcing,"features_total.drop(['team1','team2','year','name_1','name_2'], inplace=True, axis=1)"
767,DataAccessExamples.ipynb,4,28,28,0,37,Assign1,,internal,checking,features_total = features_total[cols]
768,DataAccessExamples.ipynb,5,3,3,4,64,Assign1,,internal,checking,t_A_fts = teams[(teams.name==team_a) & (teams.year == year)]
769,DataAccessExamples.ipynb,5,4,4,4,64,Assign1,,internal,checking,t_B_fts = teams[(teams.name==team_b) & (teams.year == year)]
770,DataAccessExamples.ipynb,5,7,7,4,62,Call1,drop,internal,enforcing,"fts.drop(['name_1','name_2','year'], inplace=True, axis=1)"
771,DataAccessExamples.ipynb,5,11,11,0,2,Expr1,,revealing,checking,fs
772,DataAccessExamples.ipynb,7,30,30,12,58,Assign1,,internal,checking,"teams.ix[teams.name==team[0],'name'] = team[1]"
773,DataAccessExamples.ipynb,7,40,40,8,19,Assign1,,internal,checking,temp = t[0]
774,DataAccessExamples.ipynb,7,41,41,8,19,Assign1,,internal,checking,t[0] = t[1]
775,DataAccessExamples.ipynb,7,49,49,39,74,Subscript1,,internal,enforcing,kag_seeds[kag_seeds.season==season]
776,DataAccessExamples.ipynb,7,54,54,27,50,Subscript1,,internal,enforcing,teams[teams.year==year]
777,DataAccessExamples.ipynb,7,60,60,4,71,Assign1,,internal,checking,"wt = kag_results.ix[kag_results.season==season, ['wteam', 'lteam']]"
778,DataAccessExamples.ipynb,7,61,61,4,50,Assign2,,internal,enforcing,wt['result'] = [checker(t) for t in wt.values]
779,DataAccessExamples.ipynb,10,4,4,4,40,Assign1,,internal,checking,res = results[results.res.notnull()]
780,DataAccessExamples.ipynb,11,5,5,0,2,Expr1,,revealing,checking,ll
